UNIQUE,YEAR,DATECAPTURE,PLANID,ST,AREA,CARRIER,PLANNAME,METAL,PLANTYPE,PREMIC,PREMI27,PREMI50,PREMI2C30,PREMC2C30
,2023,10/17/22,88582NY0380001,NY,NY04,EmblemHealth,"EmblemHealth, Silver, ST, INN, Prime Network Pediatric Dental DP FP Dep 29",Silver,2,,978.36,978.36,1663.21,2788.33
,2023,10/17/22,88582NY0380001,NY,NY08,EmblemHealth,"EmblemHealth, Silver, ST, INN, Prime Network Pediatric Dental DP FP Dep 29",Silver,2,,1112.95,1112.95,1892.02,3171.91
,2023,10/17/22,88582NY0380001,NY,NY07,EmblemHealth,"EmblemHealth, Silver, ST, INN, Prime Network Pediatric Dental DP FP Dep 29",Silver,2,,1172.47,1172.47,1993.2,3341.54
,2023,10/17/22,88582NY0380001,NY,NY06,EmblemHealth,"EmblemHealth, Silver, ST, INN, Prime Network Pediatric Dental DP FP Dep 29",Silver,2,,1172.47,1172.47,1993.2,3341.54
,2023,10/19/22,74289NY2770019,NY,NY08,Oscar,"Secure Catastrophic, Catastrophic, ST 3PCP, INN, Circle, Dep25, Step Tracking Rewards",Catastrophic,4,,189.88,189.88,322.8,541.16
,2023,10/19/22,74289NY2770019,NY,NY04,Oscar,"Secure Catastrophic, Catastrophic, ST 3PCP, INN, Circle, Dep25, Step Tracking Rewards",Catastrophic,4,,213.67,213.67,363.25,608.97
,2023,10/19/22,74289NY2770015-06,NY,NY08,Oscar,"Silver Simple- PCP Saver, Silver, NS, INN, Circle, Dep25, Step Tracking Rewards",Silver,4,,803.23,803.23,1365.49,2289.2
,2023,10/19/22,74289NY2770015-06,NY,NY04,Oscar,"Silver Simple- PCP Saver, Silver, NS, INN, Circle, Dep25, Step Tracking Rewards",Silver,4,,903.87,903.87,1536.58,2576.04
,2023,10/19/22,74289NY2770009-06,NY,NY08,Oscar,"Silver Classic, Silver, Child Only, ST 1PCP, INN, Circle, Step Tracking Rewards",Silver,4,331.26,,,,
,2023,10/19/22,74289NY2770015-04,NY,NY08,Oscar,"Silver Simple- PCP Saver, Silver, NS, INN, Circle, Dep25, Step Tracking Rewards",Silver,4,,803.23,803.23,1365.49,2289.2
,2023,10/19/22,74289NY2770015-04,NY,NY04,Oscar,"Silver Simple- PCP Saver, Silver, NS, INN, Circle, Dep25, Step Tracking Rewards",Silver,4,,903.87,903.87,1536.58,2576.04
,2023,10/19/22,74289NY2770009-06,NY,NY04,Oscar,"Silver Classic, Silver, Child Only, ST 1PCP, INN, Circle, Step Tracking Rewards",Silver,4,372.77,,,,
,2023,10/19/22,11177NY0030003,NY,NY04,MetroPlus Health Plan,GoldPlus Standard,Gold,2,355.15,,,,
,2023,10/19/22,11177NY0110001,NY,NY04,MetroPlus Health Plan,PlatinumPlus Standard,Platinum,2,,1034.51,1034.51,1758.67,2948.35
,2023,10/19/22,11177NY0030001,NY,NY04,MetroPlus Health Plan,BronzePlus Standard,Expanded_bronze,2,217.09,,,,
,2023,10/19/22,11177NY0080001,NY,NY04,MetroPlus Health Plan,GoldPlus Standard,Gold,2,,861.3,861.3,1464.21,2454.71
,2023,10/19/22,11177NY0070001-05,NY,NY04,MetroPlus Health Plan,SilverPlus CSR 87% NonStandard,Silver,2,,695,695,1181.5,1980.75
,2023,10/19/22,11177NY0070001-06,NY,NY04,MetroPlus Health Plan,SilverPlus CSR 94% NonStandard,Silver,2,,695,695,1181.5,1980.75
,2023,10/19/22,11177NY0030002-05,NY,NY04,MetroPlus Health Plan,SilverPlus CSR 87% Standard,Silver,2,284.59,,,,
,2023,10/19/22,11177NY0160001,NY,NY04,MetroPlus Health Plan,BronzePlus NonStandard,Expanded_bronze,2,,519.28,519.28,882.78,1479.95
,2023,10/19/22,11177NY0040001-04,NY,NY04,MetroPlus Health Plan,SilverPlus CSR 73% Standard,Silver,2,,690.02,690.02,1173.03,1966.56
,2023,10/19/22,11177NY0240001,NY,NY04,MetroPlus Health Plan,Silver Prime NonStandard,Silver,2,,669.55,669.55,1138.24,1908.22
,2023,10/19/22,11177NY0030002-04,NY,NY04,MetroPlus Health Plan,SilverPlus CSR 73% Standard,Silver,2,284.59,,,,
,2023,10/19/22,11177NY0240001-06,NY,NY04,MetroPlus Health Plan,Silver Prime 94% NonStandard,Silver,2,,669.55,669.55,1138.24,1908.22
,2023,10/19/22,11177NY0180002,NY,NY04,MetroPlus Health Plan,PlatinumPlus NonStandard Dep 29,Platinum,2,,1078.39,1078.39,1833.26,3073.41
,2023,10/19/22,11177NY0040001,NY,NY04,MetroPlus Health Plan,SilverPlus Standard,Silver,2,,690.02,690.02,1173.03,1966.56
,2023,10/19/22,11177NY0010001,NY,NY04,MetroPlus Health Plan,BronzePlus Standard,Expanded_bronze,2,,527.3,527.3,896.41,1502.81
,2023,10/19/22,11177NY0260001,NY,NY04,MetroPlus Health Plan,Bronze HSA Compliant Standard,Expanded_bronze,2,,530.32,530.32,901.54,1511.41
,2023,10/19/22,11177NY0040002-04,NY,NY04,MetroPlus Health Plan,SilverPlus CSR 73% Standard,Silver,2,,711.19,711.19,1209.02,2026.89
,2023,10/19/22,11177NY0040001-05,NY,NY04,MetroPlus Health Plan,SilverPlus CSR 87% Standard,Silver,2,,690.02,690.02,1173.03,1966.56
,2023,10/19/22,11177NY0030002-06,NY,NY04,MetroPlus Health Plan,SilverPlus CSR 94% Standard,Silver,2,284.59,,,,
,2023,10/19/22,11177NY0180001,NY,NY04,MetroPlus Health Plan,PlatinumPlus NonStandard,Platinum,2,,1046.27,1046.27,1778.66,2981.87
,2023,10/19/22,11177NY0070002-05,NY,NY04,MetroPlus Health Plan,SilverPlus CSR 87% NonStandard,Silver,2,,716.33,716.33,1217.76,2041.54
,2023,10/19/22,11177NY0080002,NY,NY04,MetroPlus Health Plan,GoldPlus Standard Dep 29,Gold,2,,887.74,887.74,1509.16,2530.06
,2023,10/19/22,11177NY0070002-06,NY,NY04,MetroPlus Health Plan,SilverPlus CSR 94% NonStandard,Silver,2,,716.33,716.33,1217.76,2041.54
,2023,10/19/22,11177NY0260002,NY,NY04,MetroPlus Health Plan,Bronze HSA Compliant Standard Dep 29,Expanded_bronze,2,,546.6,546.6,929.22,1557.81
,2023,10/19/22,11177NY0040002-05,NY,NY04,MetroPlus Health Plan,SilverPlus CSR 87% Standard,Silver,2,,711.19,711.19,1209.02,2026.89
,2023,10/19/22,11177NY0040002-06,NY,NY04,MetroPlus Health Plan,SilverPlus CSR 94% Standard,Silver,2,,711.19,711.19,1209.02,2026.89
,2023,10/19/22,11177NY0110002,NY,NY04,MetroPlus Health Plan,PlatinumPlus Standard Dep 29,Platinum,2,,1066.28,1066.28,1812.68,3038.9
,2023,10/19/22,11177NY0030004,NY,NY04,MetroPlus Health Plan,PlatinumPlus Standard,Platinum,2,426.52,,,,
,2023,10/21/22,56184NY0190008,NY,NY06,MVP Health Plans,"MVP Premier Platinum 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Platinum,2,500.89,,,,
,2023,10/21/22,56184NY0190008,NY,NY07,MVP Health Plans,"MVP Premier Platinum 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Platinum,2,483.26,,,,
,2023,10/21/22,56184NY0190008,NY,NY05,MVP Health Plans,"MVP Premier Platinum 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Platinum,2,391.7,,,,
,2023,10/21/22,56184NY0190008,NY,NY04,MVP Health Plans,"MVP Premier Platinum 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Platinum,2,599.8,,,,
,2023,10/21/22,56184NY0190008,NY,NY01,MVP Health Plans,"MVP Premier Platinum 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Platinum,2,423.04,,,,
,2023,10/21/22,56184NY0190008,NY,NY02,MVP Health Plans,"MVP Premier Platinum 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Platinum,2,410.31,,,,
,2023,10/21/22,56184NY0190008,NY,NY03,MVP Health Plans,"MVP Premier Platinum 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Platinum,2,551.81,,,,
,2023,10/21/22,56184NY0190005,NY,NY06,MVP Health Plans,"MVP Premier Bronze 1 HDHP Child Only, Child-Only, Expanded Bronze, ST, INN, NY Individual On Exchange HMO, HSA, Telemedicine, Wellness FP",Expanded_bronze,2,241.82,,,,
,2023,10/21/22,56184NY0190005,NY,NY07,MVP Health Plans,"MVP Premier Bronze 1 HDHP Child Only, Child-Only, Expanded Bronze, ST, INN, NY Individual On Exchange HMO, HSA, Telemedicine, Wellness FP",Expanded_bronze,2,233.31,,,,
,2023,10/21/22,56184NY0190005,NY,NY05,MVP Health Plans,"MVP Premier Bronze 1 HDHP Child Only, Child-Only, Expanded Bronze, ST, INN, NY Individual On Exchange HMO, HSA, Telemedicine, Wellness FP",Expanded_bronze,2,189.11,,,,
,2023,10/21/22,56184NY0190005,NY,NY04,MVP Health Plans,"MVP Premier Bronze 1 HDHP Child Only, Child-Only, Expanded Bronze, ST, INN, NY Individual On Exchange HMO, HSA, Telemedicine, Wellness FP",Expanded_bronze,2,289.57,,,,
,2023,10/21/22,56184NY0190005,NY,NY03,MVP Health Plans,"MVP Premier Bronze 1 HDHP Child Only, Child-Only, Expanded Bronze, ST, INN, NY Individual On Exchange HMO, HSA, Telemedicine, Wellness FP",Expanded_bronze,2,266.4,,,,
,2023,10/21/22,56184NY0190005,NY,NY02,MVP Health Plans,"MVP Premier Bronze 1 HDHP Child Only, Child-Only, Expanded Bronze, ST, INN, NY Individual On Exchange HMO, HSA, Telemedicine, Wellness FP",Expanded_bronze,2,198.09,,,,
,2023,10/21/22,56184NY0140014,NY,NY07,MVP Health Plans,"MVP Premier Gold 1, Gold, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Gold,2,,959.63,959.63,1631.37,2734.95
,2023,10/21/22,56184NY0190005,NY,NY01,MVP Health Plans,"MVP Premier Bronze 1 HDHP Child Only, Child-Only, Expanded Bronze, ST, INN, NY Individual On Exchange HMO, HSA, Telemedicine, Wellness FP",Expanded_bronze,2,204.23,,,,
,2023,10/21/22,56184NY0140014,NY,NY06,MVP Health Plans,"MVP Premier Gold 1, Gold, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Gold,2,,994.63,994.63,1690.87,2834.7
,2023,10/21/22,56184NY0140014,NY,NY04,MVP Health Plans,"MVP Premier Gold 1, Gold, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Gold,2,,1191.03,1191.03,2024.75,3394.44
,2023,10/21/22,56184NY0140014,NY,NY05,MVP Health Plans,"MVP Premier Gold 1, Gold, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Gold,2,,777.82,777.82,1322.29,2216.79
,2023,10/21/22,56184NY0140014,NY,NY03,MVP Health Plans,"MVP Premier Gold 1, Gold, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Gold,2,,1095.75,1095.75,1862.78,3122.89
,2023,10/21/22,56184NY0140014,NY,NY02,MVP Health Plans,"MVP Premier Gold 1, Gold, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Gold,2,,814.76,814.76,1385.09,2322.07
,2023,10/21/22,56184NY0140014,NY,NY01,MVP Health Plans,"MVP Premier Gold 1, Gold, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Gold,2,,840.04,840.04,1428.07,2394.11
,2023,10/21/22,56184NY0190006-05,NY,NY07,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,318.12,,,,
,2023,10/21/22,56184NY0190006-05,NY,NY06,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,329.73,,,,
,2023,10/21/22,56184NY0190006-05,NY,NY05,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,257.85,,,,
,2023,10/21/22,56184NY0190006-05,NY,NY03,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,363.25,,,,
,2023,10/21/22,56184NY0190006-05,NY,NY04,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,394.83,,,,
,2023,10/21/22,56184NY0190006-05,NY,NY01,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,278.48,,,,
,2023,10/21/22,56184NY0190006-05,NY,NY02,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,270.1,,,,
,2023,10/21/22,56184NY0220002,NY,NY07,MVP Health Plans,"MVP Secure, Catastrophic, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Catastrophic,2,,349.92,349.92,594.86,997.27
,2023,10/21/22,56184NY0220002,NY,NY05,MVP Health Plans,"MVP Secure, Catastrophic, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Catastrophic,2,,283.62,283.62,482.15,808.32
,2023,10/21/22,56184NY0220002,NY,NY06,MVP Health Plans,"MVP Secure, Catastrophic, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Catastrophic,2,,362.68,362.68,616.56,1033.64
,2023,10/21/22,56184NY0220002,NY,NY04,MVP Health Plans,"MVP Secure, Catastrophic, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Catastrophic,2,,434.3,434.3,738.31,1237.76
,2023,10/21/22,56184NY0220002,NY,NY02,MVP Health Plans,"MVP Secure, Catastrophic, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Catastrophic,2,,297.1,297.1,505.07,846.74
,2023,10/21/22,56184NY0220002,NY,NY03,MVP Health Plans,"MVP Secure, Catastrophic, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Catastrophic,2,,399.55,399.55,679.24,1138.72
,2023,10/21/22,56184NY0220002,NY,NY01,MVP Health Plans,"MVP Secure, Catastrophic, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Catastrophic,2,,306.31,306.31,520.73,872.98
,2023,10/21/22,56184NY0190006-04,NY,NY07,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,318.12,,,,
,2023,10/21/22,56184NY0190006-04,NY,NY06,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,329.73,,,,
,2023,10/21/22,56184NY0190006-04,NY,NY05,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,257.85,,,,
,2023,10/21/22,56184NY0190006-04,NY,NY04,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,394.83,,,,
,2023,10/21/22,56184NY0190006-04,NY,NY03,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,363.25,,,,
,2023,10/21/22,56184NY0190006-04,NY,NY02,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,270.1,,,,
,2023,10/21/22,56184NY0190006-04,NY,NY01,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,278.48,,,,
,2023,10/21/22,56184NY0190006-06,NY,NY07,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,318.12,,,,
,2023,10/21/22,56184NY0190006-06,NY,NY06,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,329.73,,,,
,2023,10/21/22,56184NY0190006-06,NY,NY05,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,257.85,,,,
,2023,10/21/22,56184NY0190006-06,NY,NY04,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,394.83,,,,
,2023,10/21/22,56184NY0190006-06,NY,NY02,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,270.1,,,,
,2023,10/21/22,56184NY0190006-06,NY,NY03,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,363.25,,,,
,2023,10/21/22,56184NY0190006-06,NY,NY01,MVP Health Plans,"MVP Premier Silver 1 Child Only, Child-Only, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness FP",Silver,2,278.48,,,,
,2023,10/21/22,56184NY0140012-06,NY,NY04,MVP Health Plans,"MVP Premier Silver 1, Silver, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Silver,2,,958.33,958.33,1629.16,2731.24
,2023,10/21/22,56184NY0140012-06,NY,NY03,MVP Health Plans,"MVP Premier Silver 1, Silver, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Silver,2,,881.67,881.67,1498.84,2512.76
,2023,10/21/22,56184NY0140012-06,NY,NY01,MVP Health Plans,"MVP Premier Silver 1, Silver, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Silver,2,,675.92,675.92,1149.06,1926.37
,2023,10/21/22,56184NY0140012-06,NY,NY02,MVP Health Plans,"MVP Premier Silver 1, Silver, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Silver,2,,655.58,655.58,1114.49,1868.4
,2023,10/21/22,56184NY0140016,NY,NY07,MVP Health Plans,"MVP Premier Platinum 1, Platinum, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Platinum,2,,1172.97,1172.97,1994.05,3342.96
,2023,10/21/22,56184NY0140016,NY,NY06,MVP Health Plans,"MVP Premier Platinum 1, Platinum, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Platinum,2,,1215.76,1215.76,2066.79,3464.92
,2023,10/21/22,56184NY0140016,NY,NY04,MVP Health Plans,"MVP Premier Platinum 1, Platinum, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Platinum,2,,1455.82,1455.82,2474.89,4149.09
,2023,10/21/22,56184NY0140016,NY,NY03,MVP Health Plans,"MVP Premier Platinum 1, Platinum, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Platinum,2,,1339.35,1339.35,2276.9,3817.15
,2023,10/21/22,56184NY0140016,NY,NY01,MVP Health Plans,"MVP Premier Platinum 1, Platinum, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Platinum,2,,1026.8,1026.8,1745.56,2926.38
,2023,10/21/22,56184NY0140016,NY,NY02,MVP Health Plans,"MVP Premier Platinum 1, Platinum, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Platinum,2,,995.9,995.9,1693.03,2838.32
,2023,10/21/22,56184NY0140016,NY,NY05,MVP Health Plans,"MVP Premier Platinum 1, Platinum, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Platinum,2,,950.74,950.74,1616.26,2709.61
,2023,10/21/22,56184NY0200008-04,NY,NY07,MVP Health Plans,"MVP Premier Plus Silver 3 HDHP, Silver, NS, INN, NY Individual On Exchange HMO, Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Wellness DP FP",Silver,2,,764.83,764.83,1300.21,2179.77
,2023,10/21/22,56184NY0200008-04,NY,NY06,MVP Health Plans,"MVP Premier Plus Silver 3 HDHP, Silver, NS, INN, NY Individual On Exchange HMO, Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Wellness DP FP",Silver,2,,792.73,792.73,1347.64,2259.28
,2023,10/21/22,56184NY0200008-04,NY,NY05,MVP Health Plans,"MVP Premier Plus Silver 3 HDHP, Silver, NS, INN, NY Individual On Exchange HMO, Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Wellness DP FP",Silver,2,,619.92,619.92,1053.86,1766.77
,2023,10/21/22,56184NY0200008-04,NY,NY04,MVP Health Plans,"MVP Premier Plus Silver 3 HDHP, Silver, NS, INN, NY Individual On Exchange HMO, Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Wellness DP FP",Silver,2,,949.26,949.26,1613.74,2705.39
,2023,10/21/22,56184NY0200008-04,NY,NY03,MVP Health Plans,"MVP Premier Plus Silver 3 HDHP, Silver, NS, INN, NY Individual On Exchange HMO, Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Wellness DP FP",Silver,2,,873.32,873.32,1484.64,2488.96
,2023,10/21/22,56184NY0200008-04,NY,NY02,MVP Health Plans,"MVP Premier Plus Silver 3 HDHP, Silver, NS, INN, NY Individual On Exchange HMO, Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Wellness DP FP",Silver,2,,649.37,649.37,1103.93,1850.7
,2023,10/21/22,56184NY0200008-04,NY,NY01,MVP Health Plans,"MVP Premier Plus Silver 3 HDHP, Silver, NS, INN, NY Individual On Exchange HMO, Acupuncture, HSA, Preferred Facilities, Preventive Rx, Telemedicine, Wellness DP FP",Silver,2,,669.52,669.52,1138.18,1908.13
,2023,10/21/22,56184NY0140010,NY,NY07,MVP Health Plans,"MVP Premier Bronze 1 HDHP, Expanded Bronze, ST, INN, NY Individual On Exchange HMO, HSA, Telemedicine, Wellness DP FP",Expanded_bronze,2,,566.29,566.29,962.69,1613.93
,2023,10/21/22,56184NY0140010,NY,NY06,MVP Health Plans,"MVP Premier Bronze 1 HDHP, Expanded Bronze, ST, INN, NY Individual On Exchange HMO, HSA, Telemedicine, Wellness DP FP",Expanded_bronze,2,,586.94,586.94,997.8,1672.78
,2023,10/21/22,56184NY0140010,NY,NY05,MVP Health Plans,"MVP Premier Bronze 1 HDHP, Expanded Bronze, ST, INN, NY Individual On Exchange HMO, HSA, Telemedicine, Wellness DP FP",Expanded_bronze,2,,459,459,780.3,1308.15
,2023,10/21/22,56184NY0140010,NY,NY04,MVP Health Plans,"MVP Premier Bronze 1 HDHP, Expanded Bronze, ST, INN, NY Individual On Exchange HMO, HSA, Telemedicine, Wellness DP FP",Expanded_bronze,2,,702.84,702.84,1194.83,2003.09
,2023,10/21/22,56184NY0140010,NY,NY03,MVP Health Plans,"MVP Premier Bronze 1 HDHP, Expanded Bronze, ST, INN, NY Individual On Exchange HMO, HSA, Telemedicine, Wellness DP FP",Expanded_bronze,2,,646.61,646.61,1099.24,1842.84
,2023,10/21/22,56184NY0140010,NY,NY01,MVP Health Plans,"MVP Premier Bronze 1 HDHP, Expanded Bronze, ST, INN, NY Individual On Exchange HMO, HSA, Telemedicine, Wellness DP FP",Expanded_bronze,2,,495.72,495.72,842.72,1412.8
,2023,10/21/22,56184NY0140010,NY,NY02,MVP Health Plans,"MVP Premier Bronze 1 HDHP, Expanded Bronze, ST, INN, NY Individual On Exchange HMO, HSA, Telemedicine, Wellness DP FP",Expanded_bronze,2,,480.8,480.8,817.36,1370.28
,2023,10/21/22,56184NY0140012-05,NY,NY07,MVP Health Plans,"MVP Premier Silver 1, Silver, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Silver,2,,772.14,772.14,1312.64,2200.6
,2023,10/21/22,56184NY0140012-05,NY,NY06,MVP Health Plans,"MVP Premier Silver 1, Silver, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Silver,2,,800.31,800.31,1360.53,2280.88
,2023,10/21/22,56184NY0140012-05,NY,NY05,MVP Health Plans,"MVP Premier Silver 1, Silver, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Silver,2,,625.85,625.85,1063.95,1783.67
,2023,10/21/22,56184NY0140012-05,NY,NY04,MVP Health Plans,"MVP Premier Silver 1, Silver, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Silver,2,,958.33,958.33,1629.16,2731.24
,2023,10/21/22,56184NY0140012-05,NY,NY02,MVP Health Plans,"MVP Premier Silver 1, Silver, ST, INN, NY Individual On Exchange HMO, Telemedicine, Wellness DP FP",Silver,2,,655.58,655.58,1114.49,1868.4
